"x","y"
0.593577583226116,0.281414597452922
0.367643773394554,0.31684208834367
0.738629762910877,0.199196080857413
0.370985989516323,0.225265366607209
NA,NA
0.592909140001763,0.294783461939997
0.368312216618908,0.334221612176867
0.736624433237816,0.263366630395371
0.498658645367886,0.340906044420405
0.735955990013462,0.231949798850746
0.364301557272785,0.267377289741494
0.372991319189384,0.179142784126801
0.371654432740676,0.21122805889578
NA,NA
NA,NA
0.739298206135231,0.3221896341385
0.734619103564754,0.356280238580541
NA,NA
0.602267345142715,0.33823227152299
0.0788763004737407,0.352938022458772
NA,NA
0.606278004488837,0.378338864984214
NA,NA
0.595582912899178,0.268045732965848
0.5995935722453,0.312831428997548
0.737961319686523,0.215238718241903
0.739966649359584,0.33823227152299
0.606946447713191,0.191174762165168
0.0628336630892511,0.340237601196051
0.221254707261086,0.304141667080949
NA,NA
0.600262015469654,0.326868736708976
NA,NA
0.369649103067615,0.349595806337003
0.366306886945847,0.36162778437537
0.598925129020946,0.350932692785711
0.218580934363671,0.254676868478773
0.223260036934147,0.286093700023398
0.3669753301702,0.300131007734827
0.739966649359584,0.306815439978364
0.223260036934147,0.326200293484622
0.368312216618908,0.374996648862445
NA,NA
0.366306886945847,0.239971117542991
0.222591593709794,0.34357981731782
0.225933809831562,0.270051062638909
0.222591593709794,0.237297344645576
0.0621652198648973,0.324194963811561
0.731945330667339,0.37232287596503
0.49932708859224,0.355611795356187
NA,NA
0.602935788367069,0.240639560767344
NA,NA
0.3669753301702,0.252003095581358
0.592240696777409,0.254008425254419
0.737292876462169,0.247323993010882
0.5995935722453,0.224596923382855
0.601598901918361,0.209891172447073
0.363633114048432,0.28275148390163
0.371654432740676,0.197190751184352
NA,NA
0.601598901918361,0.362296227599724
