"x","y"
0.774928359936146,0.398441163969579
0.300348966509308,0.41712539205725
0.387697732819169,0.0532500500498617
0.101361937375614,0.106500100099723
0.808559970493953,0.262980510333966
0.70486250460738,0.387697732819169
0.357802967878895,0.417592497759442
0.709066455927106,0.249434444970405
0.708132244522723,0.266250250249309
0.464303067978619,0.0513816272410947
0.160684361553969,0.066796115413423
0.160684361553969,0.0896842948208197
NA,NA
0.0915527176295868,0.0635263754980807
NA,NA
0.735691480952037,0.0878158720120527
NA,NA
NA,NA
0.658619040090395,0.303151600722458
NA,NA
0.162552784362736,0.077072440861642
0.714671724353407,0.347993748132868
0.783803368277789,0.36948061043369
0.731020423930119,0.305020023531225
NA,NA
0.46196753946766,0.0686645382221901
0.740829643676146,0.0490460987301358
0.730553318227928,0.326506885832047
0.0663290097112313,0.370414821838073
0.0943553518427374,0.0766053351594502
0.668428259836422,0.323704251618896
0.773994148531762,0.34846085383506
0.4143227578441,0.416658286355058
0.0976250917580798,0.0924869290339704
NA,NA
0.793145482321625,0.307822657744376
0.10042772597123,0.283066055528212
0.0994935145668469,0.302217389318075
0.285401584039171,0.216269940114789
0.737559903760804,0.0583882127739712
NA,NA
0.416658286355058,0.277927892804103
0.123315905378627,0.353131910856978
NA,NA
0.0966908803536963,0.266250250249309
0.127986962400545,0.373217456051224
0.125184328187394,0.363875342007388
0.064927692604656,0.35640165077232
0.734290163845462,0.072868489541916
0.808092864791761,0.329309520045198
0.797816539343542,0.194315972111776
0.705796716011764,0.282598949826021
NA,NA
NA,NA
0.804823124876419,0.284000266932596
0.387230627116977,0.0630592697958889
0.706263821713956,0.368546399029306
0.801086279258885,0.180769906748215
0.286802901145746,0.227480476967392
0.41712539205725,0.291941063869856
0.734757269547653,0.0976250917580798
NA,NA
