"x","y"
0.295271991838128,0.280600091622569
0.440157006466775,0.177896790113655
NA,NA
0.58932132532496,0.280905756210393
0.292826675135535,0.180342106816248
0.366186176213331,0.252478949542747
0.58932132532496,0.293743668899007
0.29099268760859,0.22619179498987
0.515350495071516,0.268067843521779
0.514127836720219,0.278766104095624
0.443213652345016,0.191346031977917
0.58932132532496,0.218855844882091
NA,NA
0.520241128476702,0.216410528179498
NA,NA
NA,NA
0.592989300378849,0.205406603017828
NA,NA
0.293438004311183,0.205406603017828
0.441379664818071,0.24239201814455
0.371688138794165,0.211519894774311
0.445658969047609,0.266539520582658
0.441379664818071,0.293743668899007
0.295271991838128,0.293438004311183
0.515350495071516,0.191957361153566
0.293438004311183,0.191040367390093
0.594823287905794,0.189512044450972
0.517795811774109,0.291604016784238
0.443213652345016,0.228637111692464
0.36985415126722,0.1974593237344
NA,NA
0.367408834564627,0.268067843521779
0.512905178368922,0.1797307776406
0.515350495071516,0.255229930833165
0.515350495071516,0.24239201814455
NA,NA
0.366186176213331,0.237807049327188
NA,NA
0.58932132532496,0.255229930833165
NA,NA
NA,NA
NA,NA
0.441379664818071,0.255229930833165
0.367408834564627,0.293743668899007
0.371688138794165,0.184621411045786
0.441379664818071,0.198681982085697
0.36985415126722,0.22619179498987
0.443824981520665,0.21213122394996
0.594823287905794,0.228637111692464
0.593600629554498,0.266539520582658
0.367408834564627,0.280905756210393
0.293438004311183,0.239641036854133
0.371076809618517,0.17239482753282
0.592377971203201,0.17606280258671
NA,NA
0.293438004311183,0.216716192767322
0.292215345959887,0.253701607894044
0.296494650189425,0.267762178933955
0.515961824247164,0.202961286315235
0.520241128476702,0.227414453341167
0.440157006466775,0.278154774919976
0.58932132532496,0.24239201814455
