"x","y"
0.308849665993495,0.303454912002342
0.0586679496537862,0.251530404837497
0.670972527649623,0.318964829726906
0.0579936054048921,0.303454912002342
0.229277044623992,0.300757535006766
0.393817041354151,0.320313518224695
0.0593422939026803,0.217138848143898
0.226579667628416,0.335823435949259
0.394491385603045,0.28659630577999
0.589376873533438,0.287270650028884
0.0593422939026803,0.285247617282202
0.0552962284093157,0.336497780198153
NA,NA
0.057319261155998,0.182747291450299
0.317616141229118,0.209046717157169
0.143635325014442,0.318290485478012
0.149030079005595,0.247484339344132
NA,NA
0.40190917234088,0.205674995912699
0.58802818503565,0.303454912002342
0.0593422939026803,0.198931553423758
0.307500977495707,0.337846468695941
0.310198354491283,0.266365978313167
0.228602700375098,0.318964829726906
0.315593108482436,0.229277044623992
0.670972527649623,0.338520812944835
0.142286636516654,0.336497780198153
0.400560483843092,0.226579667628416
0.592074250529015,0.269737699557638
0.592748594777909,0.250181716339709
NA,NA
0.391794008607469,0.338520812944835
NA,NA
0.0546218841604216,0.318964829726906
0.498340399932735,0.302780567753448
0.395840074100833,0.244112618099662
0.594771627524591,0.21579015964611
NA,NA
0.498340399932735,0.320313518224695
0.148355734756701,0.264342945566485
0.585330808040074,0.339195157193729
0.496991711434947,0.339195157193729
0.586005152288968,0.322336550971377
NA,NA
0.395165729851939,0.264342945566485
NA,NA
0.0600166381515744,0.268389011059849
0.593422939026803,0.199605897672652
0.14498401351223,0.281875896037731
NA,NA
NA,NA
0.308175321744601,0.320313518224695
0.594771627524591,0.231974421619568
0.0593422939026803,0.233997454366251
0.391794008607469,0.302106223504554
NA,NA
NA,NA
0.31289573148686,0.248158683593027
0.500363432679418,0.28659630577999
NA,NA
0.145658357761124,0.300083190757872
0.310872698740177,0.285247617282202
