"x","y"
0.718624762842634,0.272747639434537
NA,NA
0.578472323435467,0.377174947228113
0.115419655982373,0.145648613501566
0.721372849889834,0.229465268441147
NA,NA
0.0858777202249802,0.013053413474197
0.582594454006266,0.343510880899921
0.189618006256756,0.300228509906531
0.580533388720866,0.360686424944917
0.221908029061349,0.410151991794505
NA,NA
NA,NA
NA,NA
0.712441566986436,0.190992049780356
0.721372849889834,0.123663917123971
0.718624762842634,0.256259117151341
0.0776334590833821,0.0989311336991772
0.723433915175233,0.106488373078975
0.710380501701036,0.383358143084312
0.0899998507957792,0.163511179308362
0.190305028018556,0.240457616629944
0.190992049780356,0.268625508863738
NA,NA
0.711067523462836,0.351755142041519
NA,NA
0.237022507820945,0.39022836070231
0.0652670673709849,0.294045314050332
0.712441566986436,0.439693927551899
0.711754545224636,0.400533687129308
0.722059871651633,0.158015005213964
NA,NA
0.0899998507957792,0.0796945243687816
0.223969094346748,0.425266470554102
0.0941219813665783,0.0439693927551899
0.187556940971357,0.220533985537749
0.714502632271835,0.417709231174304
0.333205554472923,0.145648613501566
0.0886258072721795,0.116106677744173
0.189618006256756,0.251449964818742
0.578472323435467,0.326335336854925
NA,NA
0.707632414653837,0.369617707848315
0.0893128290339794,0.179999701591558
0.73717435041123,0.337327685043722
0.579846366959066,0.310533836333528
0.724120936937033,0.318778097475126
0.0845036767013805,0.0611449368001859
0.722059871651633,0.240457616629944
0.0776334590833821,0.274808704719937
0.340762793852721,0.132595200027369
NA,NA
0.581220410482666,0.296106379335732
0.082442611415981,0.0316030010427927
0.714502632271835,0.176564592782559
NA,NA
0.720685828128034,0.212976746157951
0.103053264269976,0.191679071542156
NA,NA
0.190305028018556,0.281678922337935
0.728930089269632,0.290610205241333
0.716563697557235,0.139465417645368
