"x","y"
NA,NA
0.21472877037558,0.423529445863491
0.366224528616021,0.466343464496659
0.212094061536616,0.470295527755106
NA,NA
0.212094061536616,0.459756692399249
NA,NA
0.3787393956011,0.470295527755106
0.214070093165839,0.451193888672615
0.370176591874467,0.459098015189508
NA,NA
0.351733630001718,0.465684787286918
0.167304011274225,0.470295527755106
0.199579194551536,0.480834363110962
0.205507289439206,0.459756692399249
NA,NA
0.191016390824903,0.462391401238213
NA,NA
0.206824643858688,0.445265793784946
0.344488180694566,0.476882299852516
NA,NA
0.198920517341795,0.434068281219348
0.204189935019724,0.466343464496659
0.225267605731437,0.451193888672615
0.150837081030699,0.463050078447954
0.194309776873608,0.440655053316759
0.185746973146974,0.466343464496659
0.376763363971877,0.457121983560285
0.368859237454985,0.476223622642775
0.373469977923172,0.467660818916141
0.341853471855602,0.469636850545364
0.229219668989883,0.455145951931061
0.203531257809983,0.443948439365464
0.219998188053509,0.465684787286918
0.399817066312814,0.455145951931061
0.188381681985939,0.453828597511579
0.37215262350369,0.453828597511579
NA,NA
0.216046124795062,0.451193888672615
0.344488180694566,0.444607116575205
0.381374104440065,0.471612882174588
0.223950251311955,0.450535211462874
0.35963775651861,0.481493040320703
0.199579194551536,0.478199654271998
0.358979079308869,0.480834363110962
NA,NA
NA,NA
NA,NA
0.244369244813927,0.453828597511579
0.162034593596297,0.463708755657695
0.373469977923172,0.465684787286918
0.211435384326875,0.461732724028472
0.335925376967933,0.474906268223293
0.187723004776198,0.445265793784946
0.182453587098269,0.465684787286918
NA,NA
0.213411415956098,0.459098015189508
0.19562713129309,0.447241825414169
0.165986656854743,0.477540977062257
0.239099827135999,0.445924470994687
0.167304011274225,0.476882299852516
0.185088295937233,0.480175685901221
