"x","y"
0.655516448262887,0.37863572624335
0.170841296565246,0.333113750669539
0.653909790301458,0.227074325215248
NA,NA
0.517343863580023,0.364711357244302
0.394702305857637,0.351858093552873
0.215292166831438,0.281700695903822
0.640520973956219,0.271525195481441
0.397915621780494,0.295089512249061
0.451470887161449,0.367924673167159
0.41451775404859,0.318653829016681
0.491101783543355,0.244212010137154
0.528054916656214,0.269382984866203
NA,NA
0.440224281431448,0.398986727088113
0.599283419612884,0.397380069126684
0.603032288189551,0.334184855977158
0.215292166831438,0.347038119668587
NA,NA
0.737991556949557,0.268847432212393
0.250638641982868,0.32026048697811
NA,NA
0.493779546812403,0.339004829861444
0.652838684993839,0.359355830706207
0.507168363157642,0.388811226665732
NA,NA
0.3197249343243,0.366318015205731
NA,NA
0.754058136563843,0.303122802056204
NA,NA
0.553761444039072,0.323473802900967
NA,NA
0.215827719485248,0.305265012671442
0.425228807124781,0.332578198015729
NA,NA
0.471286335352402,0.313298302478585
0.705322845067174,0.288127327749537
NA,NA
0.194405613332866,0.369531331128588
0.463253045545259,0.352929198860492
0.578396866114312,0.286520669788108
0.353464751514302,0.334184855977158
0.714962792835746,0.316511618401443
0.326151566170015,0.350251435591444
0.492708441504784,0.22493211460001
0.63998542130241,0.30740722328668
NA,NA
0.520021626849071,0.188514534140961
0.531268232579071,0.257065273828583
0.45039978185383,0.275809616711917
0.575719102845264,0.413446648740971
0.581074629383359,0.371137989090017
0.585359050613836,0.243676457483344
0.289198433057156,0.266705221597155
0.573576892230026,0.222789903984772
0.573041339576216,0.310084986555728
0.579467971421931,0.351858093552873
NA,NA
0.344895909053349,0.312762749824776
0.313833855132395,0.387740121358113
0.654980895609077,0.247960878713821
0.511452784388118,0.293482854287632
