"Abraham Lincoln","Adolf Hitler","Albert Einstein","Alexander the Great","Andrew Jackson","Barack Obama","Benito Mussolini","Benjamin Franklin","Bill Clinton","Bill Gates","Charlemagne","Christopher Columbus","Cleopatra","Constantine the Great","Dwight D. Eisenhower","Elizabeth I of England","Elizabeth II","Fidel Castro","Franklin D. Roosevelt","Gautama Buddha","Genghis Khan","George H. W. Bush","George W. Bush","George Washington","Harry Truman","Henry Ford","Henry VIII of England","Hillary Clinton","Jesus Christ","Joan of Arc","John Adams","John F. Kennedy","Joseph Stalin","Julius Caesar","Karl Marx","Lyndon B. Johnson","Mahatma Gandhi","Malcolm X","Mao Zedong","Margaret Thatcher","Martin Luther King Jr.","Mikhail Gorbachev","Mother Teresa","Napoleon Bonaparte","Nelson Mandela","Pope Francis","Pope John Paul II","Prophet Muhammad","Queen Victoria","Richard Nixon","Robert E. Lee","Ronald Reagan","Rosa Parks","Saddam Hussein","Theodore Roosevelt","Thomas Edison","Thomas Jefferson","Ulysses S. Grant","Vladimir Lenin","Vladimir Putin","Winston Churchill","Woodrow Wilson"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0.117035858082949,0.10724980398195,0.0976615738431296,0.295593635738588,NA,0.122993309313695,NA,0.312263598716899,0.108892797246848,NA,0.16001860473728,0.0800158455052683,0.0777750457349736,NA,NA,0.0329724973650883,0.225139809120508,0.227525966237384,0.126443396445035,NA,0.0493069769744999,0.0634179562592787,0.0867263729159589,0.0891070697909142,0.100602354185475,0.322722515105829,0.300512602560038,NA,0.100005687062137,NA,0.0874855689752642,0.0697479802007924,0.0695263966956268,0.0650328112732809,0.259935422150344,NA,0.0390818927802168,0.241740873342181,0.227675117881604,0.0900728115892117,0.203932281629953,0.0753376481468546,0.187013962920546,NA,0.0643273381888793,0.193643959418952,0.0828207517485052,0.122921598319004,NA,0.178130628521441,0.209677526563909,0.0124750604511574,0.0674062823413923,0.127705385467854,0.138165385871942,0.262365983014595,0.0253532750561181,0.0415319651931397,0.0319987613515773,0.154353682271896
NA,0.117035858082949,0,0.173808857916145,0.118279879104456,0.202268984559716,NA,0.0240916052131733,NA,0.212494499102221,0.128800231791199,NA,0.0718404163849977,0.0702204475347031,0.169992616822081,NA,NA,0.0841999497007945,0.155703774387322,0.117568612907071,0.113349265084827,NA,0.105642819363335,0.115480120315782,0.0503334862060131,0.0405245727361725,0.211559328615955,0.216115188685675,0.184525656208211,NA,0.0174665991422935,NA,0.0836628567593847,0.0474757644685696,0.0628242728959283,0.144756879739333,0.143533474071917,NA,0.0889201000716259,0.126330900358172,0.113710411693593,0.20464444711325,0.089974866406958,0.137322013269604,0.0900789296270241,NA,0.0710831331976388,0.144425292080494,0.106109189883789,0.0587331918984095,NA,0.117722258244972,0.116036167841704,0.1260514068734,0.184229156277527,0.167613975995427,0.185202948131226,0.184892631936302,0.109032386595863,0.133310512680573,0.140874219008005,0.138506389914847
NA,0.10724980398195,0.173808857916145,0,0.0629084266730895,0.374924144306966,NA,0.191835207952658,NA,0.386256621553031,0.215463964768215,NA,0.171817055271657,0.174768186564644,0.041788590919053,NA,NA,0.120545832805816,0.316529317069554,0.247040892063287,0.0933406355354751,NA,0.0740807031569564,0.0599240075987406,0.12375890658522,0.1686072478392,0.165735963072076,0.389192536816715,0.32862572941861,NA,0.162896617401857,NA,0.0930804949219665,0.141541575285441,0.159648301742843,0.169038135181543,0.293162604743915,NA,0.0971546607773252,0.293778532698134,0.283950842806766,0.147472439291123,0.235084721408859,0.038006720075489,0.262076801225419,NA,0.104078806459385,0.291185529881836,0.187981537368638,0.137988178029238,NA,0.271042326140994,0.210683838901285,0.114740935775829,0.108459741531939,0.234409087339786,0.0361518922096498,0.35097444955572,0.0879830497992222,0.145837079368668,0.081755923754767,0.258136018281347
NA,0.0976615738431296,0.118279879104456,0.0629084266730895,0,0.320457777341296,NA,0.139240520153865,NA,0.329607958016102,0.191256344645337,NA,0.108934288121757,0.138583556908601,0.0816358521181905,NA,NA,0.0920996203454203,0.269697473822487,0.184245308674655,0.0355988904940564,NA,0.0483954773202371,0.0354499664714425,0.0685429198180438,0.123528922607902,0.186941458264867,0.330249362226184,0.265746519027148,NA,0.110837017219397,NA,0.0346448950697237,0.0973688365545362,0.122313961799244,0.161783852537787,0.230320842909425,NA,0.0663797851274165,0.232799734385784,0.223920461389709,0.171333338560874,0.172377438013365,0.0398388282610418,0.20831639956068,NA,0.057348850830314,0.24999944891181,0.161992865574638,0.0755903200747224,NA,0.226718462894914,0.149335835780084,0.109444044242854,0.134832184722865,0.219014942205388,0.0669600520469191,0.301590791420153,0.0723098816309662,0.138761593003321,0.0901217442624336,0.22568011512365
NA,0.295593635738588,0.202268984559716,0.374924144306966,0.320457777341296,0,NA,0.183090733695702,NA,0.02801336676104,0.223110282752386,NA,0.239204897121587,0.216242139981662,0.364903333714921,NA,NA,0.266123670978415,0.0855234168411701,0.20485976605343,0.311053768400127,NA,0.303137809831202,0.315379191230009,0.252510385102857,0.209764241295782,0.360609560426047,0.0600526197513494,0.182314335360192,NA,0.212029248829457,NA,0.285894678459092,0.23553297553933,0.226214258443848,0.282211228344071,0.166088049006814,NA,0.28227722353041,0.118255648871875,0.114174719370536,0.362628483063456,0.185204733475137,0.337503957806168,0.112847383014863,NA,0.270869040748266,0.127429771646909,0.229336297946638,0.252508639148567,NA,0.125691520701369,0.246783328726668,0.298982967007071,0.358269612630285,0.249540963484911,0.387414824319473,0.0528709433695959,0.298957160991412,0.287213193401987,0.326293880003383,0.179144342853952
NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.122993309313695,0.0240916052131733,0.191835207952658,0.139240520153865,0.183090733695702,NA,0,NA,0.195362079327953,0.113516389657781,NA,0.0930947031539045,0.0604550481452817,0.183885432576423,NA,NA,0.0903318527130393,0.132213834800429,0.127667405143378,0.136781588623168,NA,0.120649106774856,0.132347148506897,0.0707006704854239,0.0352754271551942,0.21129189845456,0.20189210362729,0.186568469676344,NA,0.0289612724230198,NA,0.104675420933593,0.0549822338744477,0.0587800876692018,0.139436689364348,0.145280535411898,NA,0.101127953200423,0.119443609152237,0.104835346485013,0.206438138238778,0.0975960950735539,0.154461467430775,0.0702455565320764,NA,0.0877823868819994,0.120393044468299,0.094546715733732,0.0828247440399689,NA,0.0936306641024786,0.133664727659511,0.130215525837959,0.190202881949866,0.152952769218309,0.205793781987679,0.162511170161379,0.11975693582634,0.131737808331002,0.150153571951317,0.117091407644438
NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.312263598716899,0.212494499102221,0.386256621553031,0.329607958016102,0.02801336676104,NA,0.195362079327953,NA,0,0.245946289646281,NA,0.24164191573916,0.234062769451322,0.378948785164674,NA,NA,0.281713228605786,0.111359838579514,0.199064069328388,0.317346894308066,NA,0.316010412487407,0.32735954366991,0.262758893729694,0.224626663981202,0.381847369831686,0.033278605822988,0.165991133823707,NA,0.223933750861432,NA,0.295376919773727,0.249362018496471,0.24275047926286,0.303306104734989,0.155493395852278,NA,0.296079084599175,0.112907921889236,0.112928419634022,0.382919615807203,0.18310999613971,0.34939823353295,0.125997183312647,NA,0.282697434467524,0.152921059602985,0.250031189611578,0.258865966690394,NA,0.148334634133748,0.243490338937947,0.31651469206521,0.376432424863596,0.274092071352677,0.396427481436831,0.0806743103331981,0.313708814761141,0.306790953357947,0.342240874328408,0.203843086000881
