"Abraham Lincoln","Adolf Hitler","Albert Einstein","Alexander the Great","Andrew Jackson","Barack Obama","Benito Mussolini","Benjamin Franklin","Bill Clinton","Bill Gates","Charlemagne","Christopher Columbus","Cleopatra","Constantine the Great","Dwight D. Eisenhower","Elizabeth I of England","Elizabeth II","Fidel Castro","Franklin D. Roosevelt","Gautama Buddha","Genghis Khan","George H. W. Bush","George W. Bush","George Washington","Harry Truman","Henry Ford","Henry VIII of England","Hillary Clinton","Jesus Christ","Joan of Arc","John Adams","John F. Kennedy","Joseph Stalin","Julius Caesar","Karl Marx","Lyndon B. Johnson","Mahatma Gandhi","Malcolm X","Mao Zedong","Margaret Thatcher","Martin Luther King Jr.","Mikhail Gorbachev","Mother Teresa","Napoleon Bonaparte","Nelson Mandela","Pope Francis","Pope John Paul II","Prophet Muhammad","Queen Victoria","Richard Nixon","Robert E. Lee","Ronald Reagan","Rosa Parks","Saddam Hussein","Theodore Roosevelt","Thomas Edison","Thomas Jefferson","Ulysses S. Grant","Vladimir Lenin","Vladimir Putin","Winston Churchill","Woodrow Wilson"
0,0.325872613922851,0.617297836276042,0.540114453714614,0.594897218520554,NA,0.327194358167874,0.576249576418808,0.133946863830096,NA,0.526538363233954,0.2364858329647,0.558491618400454,0.506783612215883,0.103605338827918,0.588498735666548,0.572554525762918,NA,0.0821264728474448,0.18216832918426,0.562078656519611,0.075137207573453,0.0651059224205078,NA,0.102367614722094,0.626114671846005,NA,0.370630611032129,0.552430432054514,0.651196729588724,0.54557975927369,0.050966652466078,0.381173958487861,0.622116167621855,NA,NA,0.64177825202978,NA,0.342385655071295,0.604261145877036,0.0318781182451325,NA,NA,0.583685169222465,0.0578808802525175,0.615153648361547,0.590811510998138,0.360042819984049,0.59205329741607,0.160533140309999,NA,0.5540009108861,0.0686276680050092,NA,0.148289928166963,0.587001663035173,0.602913340614308,0.250089196205233,0.36714986967216,0.11746001382131,0.321938733399177,0.055325036851442
0.325872613922851,0,0.374872214688326,0.432321032454199,0.374728112568858,NA,0.0140381754696975,0.352002592943192,0.296027055957966,NA,0.427813469532319,0.310328984494285,0.432698629499627,0.404727932176061,0.304601722370989,0.451285102045502,0.462345633366217,NA,0.246170556011593,0.277655272082408,0.442626442832954,0.304384226607323,0.321958704598807,NA,0.274924936134509,0.373000147057429,NA,0.0531678337418791,0.444577376516621,0.512557683531673,0.324758884518964,0.279118997671422,0.0626088484816586,0.479341526736177,NA,NA,0.408263120963706,NA,0.0165597945690591,0.399499278954928,0.329612324473583,NA,NA,0.455548133283919,0.381283585743072,0.447564334773602,0.413137837707015,0.0477927995035766,0.44655758359037,0.183393372049456,NA,0.328923011469193,0.394350086536717,NA,0.296435110369057,0.363604425611035,0.372944119997848,0.286900823126172,0.0491589620356656,0.235316554346694,0.304189827061995,0.275945643126501
0.617297836276042,0.374872214688326,0,0.239920629348608,0.0476951634475606,NA,0.362680186143059,0.0497149625535478,0.644675345908676,NA,0.251909881142924,0.442292576335767,0.21370280377917,0.243966704055978,0.642625014215116,0.201695431058368,0.2446969578,NA,0.559584248553966,0.464152407776085,0.225457256934138,0.631401531761785,0.643805564234951,NA,0.612345004720648,0.0246170556011593,NA,0.326000838392635,0.242736124080899,0.227552895443862,0.0759542641527021,0.566995716408526,0.319895624089638,0.204571858458912,NA,NA,0.0357252834042968,NA,0.364964375553749,0.0776971514085958,0.603738200035088,NA,NA,0.216537763077448,0.656945722059529,0.154033255688592,0.127674987152527,0.327817193901599,0.187688710559761,0.529764466617032,NA,0.0662051957720444,0.679497779236629,NA,0.649342034578174,0.0448357711356291,0.0278059648645512,0.411975195110452,0.329616713488319,0.573423057491154,0.355018641979083,0.586339700504609
0.540114453714614,0.432321032454199,0.239920629348608,0,0.192226052382817,NA,0.418326670294365,0.197042524237818,0.615307015115431,NA,0.0169909866099377,0.312034134278716,0.0304810098075164,0.0334191451312624,0.601769566464285,0.0601043105444286,0.0330612970615974,NA,0.511218707063439,0.359070469566352,0.025287029829266,0.581442193460728,0.587198792303776,NA,0.575424421055377,0.264211274538453,NA,0.404316660549486,0.0129419372848492,0.113489996572728,0.19065338604256,0.497403373509838,0.404503473406747,0.0901114356205623,NA,NA,0.231259543457747,NA,0.431443034171526,0.166885882504511,0.516399730157433,NA,NA,0.0484442079121008,0.561280781460498,0.112442724457448,0.117953003227923,0.398735271374072,0.0715809306552269,0.516934535705826,NA,0.197864742478191,0.587427324651534,NA,0.624657315449691,0.196793555281702,0.212145385449656,0.291660079974806,0.406205457960446,0.54385966667986,0.219151324630168,0.529943759080334
0.594897218520554,0.374728112568858,0.0476951634475606,0.192226052382817,0,NA,0.361739366110707,0.0228211715989149,0.631523718606381,NA,0.204273054837681,0.408404836623543,0.166171594444471,0.196792738471991,0.62724583029477,0.155440844625377,0.197576948524176,NA,0.541714407162005,0.434652334595392,0.178026990262312,0.614172712237048,0.625473030996415,NA,0.59735853275826,0.0720621185606404,NA,0.329151152236896,0.195136627736857,0.186880210565228,0.0515592896459841,0.545326026384321,0.324366639575269,0.161270410015811,NA,NA,0.0500051113519402,NA,0.366607896427604,0.0348506920131607,0.579368400809104,NA,NA,0.169949595387566,0.631672347396061,0.111261428741309,0.0816652223547152,0.329241973704381,0.141749141726004,0.518263707452923,NA,0.0459022155292931,0.655070497129398,NA,0.637151275927501,0.0116889336735392,0.0199418423725523,0.378952273199225,0.332479554260124,0.559330258787439,0.31823108509158,0.567350829085972
NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.327194358167874,0.0140381754696975,0.362680186143059,0.418326670294365,0.361739366110707,NA,0,0.339047827993953,0.302965106630765,NA,0.413872540520911,0.301617126652064,0.418660835429535,0.390799273162892,0.310288579839667,0.437266120219602,0.448323292683294,NA,0.248557352425211,0.270956737983022,0.428592776181733,0.308850269601399,0.326035351749135,NA,0.2803148682616,0.361299626658361,NA,0.0455930115378678,0.430572951984654,0.498581846946105,0.311586668332096,0.279550008417372,0.0558426856154421,0.465363619644504,NA,NA,0.395843202662076,NA,0.020046355868366,0.386192512517569,0.329577697974681,NA,NA,0.441512329983513,0.381898179529615,0.433750520747656,0.399384992350931,0.0378488789300484,0.432568217392749,0.189007265896623,NA,0.315893933426781,0.395796501129657,NA,0.303948239333873,0.350670302146465,0.360262408384017,0.277428818687543,0.0416964202062013,0.240412561944233,0.292493300269814,0.278422450337589
0.576249576418808,0.352002592943192,0.0497149625535478,0.197042524237818,0.0228211715989149,NA,0.339047827993953,0,0.610501820408415,NA,0.207672506746299,0.394612095196334,0.173096539426135,0.197760729727315,0.606695864772321,0.166269265939357,0.20595169829758,NA,0.521722192204465,0.418633958447084,0.185383600705886,0.594057106999329,0.605646825508904,NA,0.576706866525916,0.0709289816477003,NA,0.306331406841824,0.20135404461812,0.203312351008337,0.0307487837049995,0.526417457779248,0.301549436214485,0.175860363021194,NA,NA,0.0656199018710276,NA,0.34381691901377,0.0541058535027203,0.561380434691219,NA,NA,0.179939020377479,0.614038695915729,0.127090734280325,0.0944776904488528,0.306447875684297,0.153319897649112,0.49687569097767,NA,0.0235832405513751,0.637139923083017,NA,0.615945675706626,0.0116889336735392,0.027079651563405,0.3646488887777,0.309662152627351,0.538466761685991,0.306183396051371,0.547671138375279
0.133946863830096,0.296027055957966,0.644675345908676,0.615307015115431,0.631523718606381,NA,0.302965106630765,0.610501820408415,0,NA,0.603947432708855,0.338517844142715,0.628684913842427,0.582151144567009,0.0313134088848031,0.65610421231689,0.648367454041034,NA,0.107258307602416,0.279575882429015,0.634496519540246,0.0588803481019265,0.0733203515898762,NA,0.0416231094583451,0.648557084277411,NA,0.348389747499077,0.628152617112785,0.720442714627107,0.580111752533635,0.140707712323322,0.358336447364107,0.68903544815342,NA,NA,0.673901121370405,NA,0.311653210253132,0.647581570646551,0.164145261301359,NA,NA,0.654134186155118,0.178473371654607,0.673088691095361,0.64416524632962,0.340545520475314,0.6569731258311,0.116040526117853,NA,0.587073403846624,0.170598139617126,NA,0.0143440046153018,0.621987997796976,0.635548523256001,0.342391758231692,0.34442416355283,0.0728342347295718,0.407898764664912,0.0998944328658225
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.526538363233954,0.427813469532319,0.251909881142924,0.0169909866099377,0.204273054837681,NA,0.413872540520911,0.207672506746299,0.603947432708855,NA,0,0.297093757170161,0.0469478635592261,0.0232675937730462,0.589833423115363,0.0770885996804595,0.0462093505678579,NA,0.499307684749586,0.345078787422709,0.0422212614408286,0.569100190797272,0.574482533260876,NA,0.563820713305189,0.275985251322904,NA,0.401633730118633,0.0266729552454826,0.129257808292584,0.199177266961405,0.484411883502417,0.402259989119453,0.106884492598885,NA,NA,0.244854564144159,NA,0.427569550925828,0.180417202815294,0.502421669558607,NA,NA,0.0652662061573402,0.546756997355005,0.128859247904062,0.132431027465907,0.395616547181902,0.0883787426748044,0.507062655403288,NA,0.206879946536776,0.572986711919392,NA,0.613521202168835,0.208171150624264,0.224104272342245,0.277446200175047,0.403374125675897,0.532833496520469,0.20498161014863,0.517491774815828
0.2364858329647,0.310328984494285,0.442292576335767,0.312034134278716,0.408404836623543,NA,0.301617126652064,0.394612095196334,0.338517844142715,NA,0.297093757170161,0,0.334116889634259,0.279538508087911,0.317109273022107,0.365541767632053,0.343254027240094,NA,0.231970207547718,0.0590030696016206,0.335669629635496,0.291873289266546,0.292493849829077,NA,0.296926525678418,0.457673363140901,NA,0.324985991602808,0.323635362440216,0.425293160441666,0.366342093879891,0.202302595253672,0.333072238751826,0.398830801980094,NA,NA,0.45828933403613,NA,0.321651010632802,0.408074090194076,0.209249389728771,NA,NA,0.358353044438699,0.250287082110722,0.40091629218901,0.382853279587452,0.313341920379277,0.37151257517298,0.273281757969835,NA,0.376110239523507,0.27675589734346,NA,0.350807791161425,0.403428317349353,0.421445920291603,0.0316757796837806,0.323548432121229,0.27683603750078,0.0951828335206077,0.241040237182628
