"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299,0.453128625688126,0.255466683883299
0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137,0.405904017904103,0.248413780808137
0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355,0.445802040301118,0.242190047022355
0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442,0.41793020167572,0.265423374694442
0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039,0.394193681654743,0.261719526587039
0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354,0.454139523242513,0.267232634032354
0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798,0.440614352276873,0.27328804981798
0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653,0.462080136507901,0.24967222801653
0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181,0.410477756013845,0.268895266621181
0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033,0.414972243428399,0.262649618159033
0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272,0.45955683906358,0.251494471417272
0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558,0.407641123133154,0.287428063137558
0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521,0.395937085243544,0.27594451554521
0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492,0.346387063053511,0.277075695401492
0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288,0.384815582450062,0.276879912147288
0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044,0.367566902738316,0.240609710520044
0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563,0.446453906477481,0.256921556892563
