"","D1","D2","D3"
"1",0.779590589875835,-0.00196953796522205,2.35435457635318e-09
"2",-0.540961941175189,-0.388241541847541,-2.33921323842786e-09
"3",0.524817497784056,-0.385156777168695,-2.63131133775562e-09
"4",-0.593288864275223,0.0238498880408818,1.03684642548644e-08
"5",-0.510177799654271,0.291382727426477,-8.31280604633009e-09
"6",0.340020517444791,0.460135241514099,5.60511791295986e-10
