"x","y"
0.135106947746245,0.475407572382099
0.135106947746245,0.562382669993744
0.38336596422997,0.516784075129387
0.3791438721129,0.536205698867909
0.67469032030781,0.34367829832951
0.589404059542993,0.476251990805513
NA,NA
0.203504840042781,0.412920609049461
0.205193676889609,0.427275722247499
0.411231772202633,0.427275722247499
0.124973926665276,0.594470570083477
0.286257845537356,0.277813661303216
NA,NA
0.132573692476003,0.580959875308853
0.612203356975172,0.182394379457431
0.293013192924669,0.258392037564693
0.602914754317618,0.438253161751882
NA,NA
0.680601249271709,0.288791100807598
0.0641758001794663,0.210260187430094
0.415453864319703,0.446697345986022
0.184083216304259,0.325945511437816
0.182394379457431,0.347055972023167
0.676379157154638,0.374921779995829
0.0599537080623962,0.22630413747496
0.667090554497084,0.302301795582223
0.673845901884396,0.27865807972663
NA,NA
0.652735441299045,0.59700382535372
0.488918267156724,0.60967010170493
0.681445667695123,0.357188993104135
NA,NA
0.688201015082435,0.261769711258349
0.126662763512105,0.518472911976215
0.0650202186028803,0.195060655808641
0.671312646614154,0.3310120219783
0.494829196120622,0.539583372561565
0.584337549002509,0.499895706661106
0.138484621439901,0.458519203913819
NA,NA
NA,NA
0.304835050852465,0.249103434907139
0.490607104003552,0.573360109498127
NA,NA
0.597848243777134,0.45683036706699
0.490607104003552,0.594470570083477
NA,NA
NA,NA
0.494829196120622,0.558160577876674
0.616425449092242,0.164661592565736
0.134262529322831,0.489762685580138
0.667934972920498,0.320034582473918
0.588559641119579,0.516784075129387
0.124973926665276,0.546338719948878
NA,NA
0.417142701166531,0.394343403734352
0.416298282743117,0.409542935355805
0.679756830848295,0.393498985310938
0.0641758001794663,0.250792271753967
0.134262529322831,0.505806635625004
0.124129508241862,0.531139188327425
NA,NA
