"x","y"
0.271180865631786,0.289700534504201
NA,NA
0.0661416745443381,0.319464288049153
0.472912972992017,0.121700681161582
0.373039044430067,0.197102190142127
0.274487949359003,0.230173027414297
0.480849973937338,0.257291113977475
0.267873781904569,0.322109955030926
0.368409127211963,0.333354039703464
0.0654802577988947,0.360472126266643
NA,NA
NA,NA
0.482834224173668,0.0846613434167527
NA,NA
0.380314628629944,0.358487876030312
0.177259687778826,0.234141527886957
0.154771518433751,0.359149292775756
0.666046662661484,0.300283202431295
NA,NA
0.107810929507271,0.105826679270941
0.566172734099534,0.211653358541882
NA,NA
0.473574389737461,0.209007691560108
0.267212365159126,0.357165042539426
0.372377627684623,0.154771518433751
0.0773857592168756,0.285070617286097
0.167338436597175,0.308220203376615
0.364440626739303,0.303590286158512
NA,NA
NA,NA
0.294330451722304,0.170645520324392
0.269858032140899,0.257291113977475
0.673983663606805,0.27581078284989
0.56352706711776,0.148157350979317
0.496723975827979,0.315495787576493
0.36973196070285,0.272503699122673
0.109795179743601,0.0820156764349792
0.351873708575879,0.0787085927077623
0.486141307900885,0.28374778379521
0.168661270088062,0.27382653261356
0.215621859014542,0.133606182579563
0.494078308846205,0.335999706685237
0.0952440113438468,0.137574683052223
0.466960222283027,0.23281869439607
NA,NA
0.0853227601621961,0.160062852397298
0.0906140941257432,0.178582521269713
NA,NA
0.203054940851118,0.174614020797053
0.482834224173668,0.363117793248416
0.479527140446451,0.175936854287939
0.374361877920954,0.250015529777598
0.219590359487202,0.102519595543724
0.685889165024786,0.359149292775756
0.376346128157284,0.219590359487202
0.0820156764349792,0.240094278595947
NA,NA
0.376346128157284,0.174614020797053
NA,NA
0.668030912897815,0.32673987224903
0.191149439433137,0.199747857123901
0.284409200540654,0.203716357596561
