"x","y"
0.576838683814728,0.358539640627962
0.424029353583992,0.422044816827748
0.650266543795731,0.330756126040555
0.15479386698698,0.324141003519744
0.680034595139381,0.381031057198719
0.427998427096478,0.0767354212414088
0.412783645298613,0.282465731638634
0.0972423010559232,0.398230375752828
NA,NA
0.478934870506724,0.403522473769477
0.576177171562647,0.380369544946638
0.384338618459125,0.385000130711206
0.336709736309285,0.0979038133080043
0.523256191396158,0.255343729303308
NA,NA
0.180592844818143,0.437259598625614
NA,NA
0.240128947505443,0.22028357994301
0.689957278920598,0.419398767819424
0.658866203072786,0.156116891491142
0.128994889155816,0.181254357070224
NA,NA
0.334725199553042,0.42336784133191
NA,NA
0.0826890315101387,0.418075743315262
0.766031187909925,0.381031057198719
0.277835145874066,0.439244135381857
0.378385008190395,0.404845498273639
NA,NA
0.466366137717183,0.333402175048879
NA,NA
0.765369675657844,0.400876424761153
0.582792294083458,0.397568863500747
NA,NA
0.471658235733831,0.363170226392529
0.197130651120171,0.373754422425827
NA,NA
0.438582623129776,0.0496134189060832
NA,NA
0.678711570635219,0.402199449265315
0.587422879848026,0.0641666884518677
0.742878259087087,0.336048224057204
0.316202856494771,0.239467435253362
0.57220809805016,0.295695976680256
0.211683920665955,0.0350601493602988
0.269235486597012,0.335386711805123
0.282465731638634,0.384338618459125
0.532517362925294,0.134286987172465
0.474304284742156,0.439905647633938
0.373754422425827,0.357878128375881
NA,NA
0.775953871691142,0.418075743315262
0.756108504128709,0.0211683920665955
0.132963962668303,0.125687327895411
0.604622198402135,0.420060280071505
0.477611846002561,0.385000130711206
NA,NA
0.192500065355603,0.396907351248666
0.282465731638634,0.406830035029883
0.372431397921665,0.439905647633938
0.175962259053575,0.416091206559018
0.517964093379509,0.421383304575667
