"x","y"
0.103601008158262,0.215567315111912
NA,NA
NA,NA
0.303724694724843,0.0830095034311541
0.743224623744054,0.324959683974673
0.747085530880387,0.16344506877142
0.41504751715577,0.262541685270627
0.23615881983902,0.27862879833868
0.745155077312221,0.194332325862082
0.23615881983902,0.292141973315845
0.514144133654978,0.344264219656337
NA,NA
0.305011663770287,0.153792800930588
0.304368179247565,0.124835997408092
0.745798561834943,0.237445788884464
0.5147876181777,0.400890857655884
0.5147876181777,0.386090713633275
NA,NA
0.745798561834943,0.252245932907073
0.104244492680984,0.303081210202121
0.304368179247565,0.111322822430928
0.745155077312221,0.208488985361968
0.747085530880387,0.180819150884917
0.742581139221332,0.353916487497169
0.451726134950932,0.160227646157809
0.234871850793576,0.251602448384351
0.514144133654978,0.36035133272439
NA,NA
NA,NA
0.103601008158262,0.276054860247792
0.742581139221332,0.33911634347456
NA,NA
0.413760548110326,0.31788135422473
0.304368179247565,0.0971661629310408
0.451726134950932,0.17567127470314
NA,NA
0.104244492680984,0.289568035224956
0.10295752363554,0.175027790180418
0.414404032633048,0.303724694724843
NA,NA
0.103601008158262,0.202054140134747
0.41504751715577,0.290211519747678
0.103601008158262,0.316594385179285
0.303081210202121,0.0688528439312674
0.10295752363554,0.160871130680531
NA,NA
0.104244492680984,0.330751044679172
0.103601008158262,0.344264219656337
0.5147876181777,0.373864507701554
0.743868108266776,0.267046076929682
0.304368179247565,0.138992656907979
0.744511592789498,0.222645644861855
0.103601008158262,0.188540965157583
NA,NA
0.743224623744054,0.296002880452177
0.235515335316298,0.265115623361515
NA,NA
0.743224623744054,0.310159539952064
0.415691001678493,0.276698344770514
0.41504751715577,0.331394529201894
0.516074587223144,0.414404032633048
0.743868108266776,0.281202736429569
