"x","y"
0.182563144770483,0.394280860188723
0.683744097334317,0.410940614844585
0.0950994328272096,0.19366964787439
NA,NA
NA,NA
0.0978760586031865,0.394280860188723
0.39219839085674,0.0728864266193942
0.1804806754385,0.360267194433006
0.131889724358904,0.344301596221138
0.436624403272371,0.0437318559716365
0.354019786437058,0.0437318559716365
0.0950994328272096,0.409552301956596
NA,NA
0.52339395877165,0.398445798852688
NA,NA
NA,NA
0.394975016632717,0.371373697536913
0.785090938157475,0.326253528677288
0.181174831882494,0.406775676180619
0.104123466599135,0.238095660290021
NA,NA
NA,NA
0.683049940890323,0.441483498380331
0.0930169634952269,0.377621105532862
0.508122517003777,0.23462487807005
0.39219839085674,0.0590032977395096
0.394975016632717,0.418576335728521
0.0923228070512327,0.359573037989012
NA,NA
0.192975491430396,0.0784396781713481
0.392892547300735,0.0860753990552846
0.179786518994506,0.378315261976856
NA,NA
0.192281334986402,0.0930169634952269
0.43801271616036,0.113841656815054
0.47410885124806,0.0590032977395096
0.0971819021591923,0.177704049662523
0.737194143521873,0.0770513652833596
0.682355784446329,0.426212056612458
0.475497164136048,0.0728864266193942
0.738582456409862,0.106900092375112
0.507428360559783,0.260308666497837
0.0888520248312615,0.208246933198269
0.73997076929785,0.0923228070512327
NA,NA
0.792726659041411,0.296404801585537
0.79897406703736,0.310287930465421
0.0985702150471808,0.223518374966142
0.393586703744729,0.389421765080763
NA,NA
0.392892547300735,0.0999585279351692
0.735805830633885,0.124948159918962
0.475497164136048,0.0860753990552846
0.679579158670352,0.394975016632717
0.101346840823158,0.424823743724469
0.521311489439667,0.385256826416798
0.508816673447771,0.248508006949935
0.519923176551679,0.0437318559716365
NA,NA
0.520617332995673,0.370679541092919
0.397751642408694,0.405387363292631
0.475497164136048,0.100652684379163
